make_year,mileage_kmpl,engine_cc,owner_count,accidents_reported,fuel_type_Electric,fuel_type_Petrol,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,transmission_Manual,color_Blue,color_Gray,color_Red,color_Silver,color_White,service_history_Partial,insurance_valid_Yes,price_usd
2000,16.33,2500,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,7520.94
1997,9.4,2000,1,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,3825.36
2007,16.36,4000,2,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,8931.69
2010,14.4,2500,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,5402.59
2002,16.69,1200,4,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5128.1
2009,19.5,1200,4,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,3230.08
2011,17.78,800,3,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,3751.65
2011,21.97,3000,5,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7912.94
2016,16.2,800,3,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,7493.33
2020,21.09,1000,4,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,4528.51
2007,23.62,2500,3,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,7904.29
2011,19.37,800,5,1,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,2650.39
2000,17.9,1500,5,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,4974.73
2011,20.07,4000,1,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,11129.07
2010,19.55,3000,3,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,9800.93
2008,23.01,3000,4,0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,7097.84
2007,21.97,1200,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,5930.3
2000,22.03,1800,3,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,4309.5
1997,18.22,1500,5,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4335.2
2008,19.71,3000,4,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,8887.07
2008,19.61,2500,3,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,6547.96
2009,11.96,2500,5,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,6411.21
2002,23.34,5000,5,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,9398.81
2023,9.65,5000,3,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,10065.23
2009,21.56,2500,3,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,8090.51
2016,19.33,800,4,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,9176.09
2023,16.58,2500,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,11191.84
2021,19.96,1500,5,0,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,6767.04
2007,20.09,1200,1,2,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,5819.73
2011,11.46,1800,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,6128.83
2015,25.08,1000,5,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,6564.15
2018,18.36,3000,3,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,9723.97
1997,29.57,4000,5,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,7362.16
2022,21.95,1800,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,9817.08
2000,18.25,1200,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4112.42
1999,14.55,5000,5,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,8740.55
2016,17.45,2500,4,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,10642.45
2020,18.75,800,3,2,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,7593.64
2011,25.33,5000,3,1,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,11301.25
2017,24.13,1200,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6694.5
2019,20.26,4000,4,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,11613.73
1996,26.85,1000,5,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,3332.62
2020,7.92,4000,3,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,9933.92
2009,20.31,800,4,1,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,3642.34
1999,24.28,1500,2,3,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,4125.72
2020,20.74,5000,5,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,11203.57
2014,11.34,2000,5,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,6532.93
2000,24.95,2500,2,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,6491.36
2000,21.81,1200,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,4317.93
2021,19.72,4000,4,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,12905.61
2012,18.44,1500,4,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,6690.74
2012,27.97,1800,3,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,7605.31
1998,20.22,3000,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,6780.75
2011,16.79,1200,2,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,7305.23
2019,13.94,3000,2,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,12080.99
2008,21.79,800,5,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3922.63
2008,22.93,3000,4,2,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,7663.12
2007,18.28,5000,1,2,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,13283.25
2001,15.21,3000,5,0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,5367.47
2006,24.65,2000,5,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,5433.97
2017,13.56,1800,4,1,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,6971.94
2009,27.85,4000,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15539.15
2013,14.33,2000,4,2,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,4847.74
2005,11.61,800,3,0,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,3588.28
2009,12.25,2000,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,4390.92
2006,12.45,800,5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3929.82
1997,16.82,2000,2,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,3853.88
2011,15.66,1200,5,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,8039.91
1997,23.12,2000,5,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,6489.97
2013,22.41,2000,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13182.04
2014,16.88,800,5,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,6643.58
1998,33.52,4000,5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,9852.99
1997,16.82,3000,5,1,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,4925.32
2020,17.48,1000,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,6293.35
2010,11.61,1000,3,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,4485.53
2006,17.6,1800,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,6872.51
2002,19.49,5000,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,12867.93
2018,12.08,1000,3,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,8683.26
2023,15.51,800,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,6699.49
2023,19.64,1000,2,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,7911.1
2011,15.38,1800,2,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,6211.78
2001,14.33,5000,4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,8675.27
2005,21.91,2500,4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,8692.08
2012,11.59,1800,5,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3943.34
1995,12.56,800,3,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,5818.75
1997,18.89,2500,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,6152.22
1998,22.23,2000,5,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,4232.97
2007,19.53,2500,3,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,7030.8
2000,16.88,1000,4,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4957.74
2020,16.47,1800,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,9165.24
2008,23.05,3000,2,1,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,6608.74
1999,22.3,2500,2,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,6374.73
2010,18.25,2000,5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,5884.97
2009,16.61,2000,5,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,5821.24
2009,18.18,800,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,6162.13
1998,14.36,800,2,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,4895.23
2002,17.25,2500,5,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,4603.21
2021,15.55,1200,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,7357.36
2010,17.5,2000,4,2,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,8248.72
2022,15.73,1800,5,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,6965.14
2010,20.62,1200,3,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,6215.0
1998,22.09,2000,5,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,3709.12
2007,16.1,1200,4,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,4824.67
2020,13.94,3000,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,9818.72
2022,21.56,2500,2,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,9220.67
2007,18.92,4000,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,11541.9
1996,16.17,1800,5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,5455.81
1997,24.88,800,3,0,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,2198.61
2016,15.17,5000,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,12109.85
2002,8.04,3000,3,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,5910.64
2018,14.46,1000,5,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5172.02
2009,26.09,2000,3,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,6291.46
2005,16.41,800,3,0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,4441.76
2003,15.42,2000,4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,4658.25
2001,18.13,1500,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4025.28
2007,23.06,1800,5,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,6744.96
1996,17.59,5000,4,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,8622.19
2002,20.96,2500,3,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,9143.55
2001,17.05,2000,4,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3711.94
2018,21.0,800,4,2,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,5199.19
2006,18.9,4000,3,0,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,8969.84
2013,16.01,2000,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5648.66
2001,19.29,2000,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,5743.78
2004,15.29,4000,4,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,7686.15
2023,11.11,5000,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,15155.11
2019,17.9,1800,3,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,7087.69
2010,11.55,2000,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,7015.71
1997,20.99,2000,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5076.59
2004,17.81,2500,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,5806.41
2000,25.12,4000,3,0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,7215.28
2012,16.35,1800,4,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,5442.05
2012,17.9,1800,1,1,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,8891.2
1999,10.65,1500,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1465.93
2015,12.48,5000,3,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,10638.7
2023,9.61,1500,4,1,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,6332.13
2001,23.39,3000,2,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,7642.28
2022,15.7,1000,3,2,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,4953.37
1996,24.64,5000,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8541.8
2005,5.0,3000,4,0,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,5400.52
2007,25.74,1000,3,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9158.64
2017,17.66,800,4,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,4434.87
1999,19.7,5000,1,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,10585.79
2000,12.69,4000,4,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7128.31
2018,20.64,3000,2,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,11803.25
2020,16.13,2000,3,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,12416.86
2023,12.03,1500,1,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8639.34
2008,11.96,1000,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,1987.51
2006,11.87,3000,3,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,8203.17
1998,19.9,1200,4,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,3760.99
2023,14.82,5000,3,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,11979.02
2017,9.8,1500,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,8846.97
2000,19.85,1800,5,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,3665.85
2004,7.14,1500,3,0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,5756.81
2012,24.65,3000,4,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,7528.94
2009,27.93,4000,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,10673.95
2002,11.44,800,3,2,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,1000.0
2020,23.26,1000,4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,6227.27
2003,19.75,1500,3,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,6174.08
1999,15.5,800,5,1,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,1252.48
2004,15.73,2000,5,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,3551.38
2014,21.27,1800,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,9503.71
2000,17.8,2500,5,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,4943.68
2010,5.03,2000,4,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,4640.04
2018,28.37,1200,5,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,5708.0
2021,20.17,1800,4,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,6659.13
1997,17.74,1200,3,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,3131.81
2004,14.41,4000,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,7296.71
2005,17.06,1000,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,5997.49
2005,24.35,2000,5,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,6183.39
2011,19.31,4000,2,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,13784.6
1998,19.88,5000,5,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,10168.99
1998,11.75,2500,2,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,5964.66
2011,16.25,1800,5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,4346.4
2003,18.26,1000,4,0,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,4781.49
2013,21.48,1000,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,5122.36
1999,15.92,1500,2,1,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,4488.51
2016,22.64,5000,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,14147.61
2018,12.28,1000,2,0,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,6373.71
2000,18.35,3000,3,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,3396.44
1997,17.51,5000,1,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8324.76
2016,10.42,2500,2,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,7015.6
1995,17.76,2500,3,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5437.67
2014,15.09,1200,3,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,7329.94
2016,25.07,2500,5,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,7751.53
2010,15.95,3000,2,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9125.03
2017,19.75,1800,4,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7698.86
2005,11.84,800,5,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,1000.0
2007,19.18,800,1,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,5446.66
2021,15.92,1500,4,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,6109.13
2004,14.12,1000,3,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,2774.45
1997,32.17,2500,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,9761.87
2003,16.23,1200,5,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,3479.97
2022,16.94,1500,3,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,9648.43
2006,22.51,4000,3,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,8904.83
2017,14.16,1000,3,1,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,5778.47
2008,20.02,3000,4,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,7873.6
1995,20.55,800,5,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,1000.0
2012,19.22,1200,5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,6137.89
2011,29.48,1500,4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,7041.88
2021,13.98,2000,5,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,5803.86
2003,25.69,800,3,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,10049.16
2003,20.36,3000,3,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7729.07
2017,22.55,1000,3,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8204.57
2004,19.71,1800,5,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,5808.78
2013,27.39,2000,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,13655.48
2023,16.4,3000,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,11876.48
2009,20.49,1200,2,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,6953.12
1999,24.53,4000,4,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,11958.32
2009,15.21,1800,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7714.49
2014,23.0,3000,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,9197.45
2017,17.91,1500,4,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,6764.44
2019,11.83,4000,2,2,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,10119.66
2022,10.74,3000,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,10920.75
1996,17.55,1800,5,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2806.96
2007,22.95,1200,4,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,4780.49
2018,7.61,800,2,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,6305.6
2010,19.0,1800,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,8373.31
2009,22.46,1800,3,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5405.1
2019,11.61,1500,4,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,6321.22
2004,14.83,5000,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,10393.26
2008,20.86,5000,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,13513.45
2004,22.24,3000,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10676.47
2019,26.02,1200,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7313.52
2008,15.07,5000,1,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,12369.21
2020,13.92,4000,5,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,13733.25
2017,26.26,1200,2,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,8269.84
2003,14.23,1500,4,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,3854.96
2019,20.54,2000,3,0,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,11179.2
2008,28.92,4000,5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,8464.92
1997,21.76,5000,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,8319.81
2014,21.92,1000,3,3,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,7786.75
2010,24.39,1000,2,0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,6339.26
1996,20.62,1000,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5096.53
2004,21.94,1800,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,6480.68
1997,16.29,2000,2,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,4552.74
2005,23.8,1200,4,0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,4340.35
2005,20.07,1200,5,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,6662.04
2015,10.61,1000,2,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,6550.69
2015,19.21,2000,3,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,7589.1
2016,7.15,800,3,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,6039.66
2007,21.57,4000,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,9404.94
2001,16.83,5000,5,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,8393.07
